index,ft_lang,model,l1,run_name,mlp_model
27,kannada,mbert-uncased-kannada-last-layer,bengali,efk_loc_mbert-uncased_finetuned_kannada_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-25_18-54-49_6726156796/models/bert-base-multilingual-uncased.2023-07-25_18-54-49_6726156796
28,kannada,mbert-uncased-kannada-last-layer,kannada,efk_loc_mbert-uncased_finetuned_kannada_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-25_18-54-49_6726156796/models/bert-base-multilingual-uncased.2023-07-25_18-54-49_6726156796
29,kannada,mbert-uncased-kannada-last-layer,malayalam,efk_loc_mbert-uncased_finetuned_kannada_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-25_18-54-49_6726156796/models/bert-base-multilingual-uncased.2023-07-25_18-54-49_6726156796
30,kannada,mbert-uncased-kannada-last-layer,tamil,efk_loc_mbert-uncased_finetuned_kannada_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-25_18-54-49_6726156796/models/bert-base-multilingual-uncased.2023-07-25_18-54-49_6726156796
31,kannada,mbert-uncased-kannada-last-layer,arabic,efk_loc_mbert-uncased_finetuned_kannada_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-25_18-54-49_6726156796/models/bert-base-multilingual-uncased.2023-07-25_18-54-49_6726156796
32,kannada,mbert-uncased-kannada-last-layer,chinese,efk_loc_mbert-uncased_finetuned_kannada_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-25_18-54-49_6726156796/models/bert-base-multilingual-uncased.2023-07-25_18-54-49_6726156796
33,kannada,mbert-uncased-kannada-random,english,efk_loc_mbert-uncased_finetuned_kannada_random,/home/anonymous-xme/mend/mend/outputs/2023-07-27_17-22-11_167852782/models/bert-base-multilingual-uncased.2023-07-27_17-22-11_167852782
34,kannada,mbert-uncased-kannada-random,spanish,efk_loc_mbert-uncased_finetuned_kannada_random,/home/anonymous-xme/mend/mend/outputs/2023-07-27_17-22-11_167852782/models/bert-base-multilingual-uncased.2023-07-27_17-22-11_167852782
35,kannada,mbert-uncased-kannada-random,french,efk_loc_mbert-uncased_finetuned_kannada_random,/home/anonymous-xme/mend/mend/outputs/2023-07-27_17-22-11_167852782/models/bert-base-multilingual-uncased.2023-07-27_17-22-11_167852782
36,kannada,mbert-uncased-kannada-random,hindi,efk_loc_mbert-uncased_finetuned_kannada_random,/home/anonymous-xme/mend/mend/outputs/2023-07-27_17-22-11_167852782/models/bert-base-multilingual-uncased.2023-07-27_17-22-11_167852782
37,kannada,mbert-uncased-kannada-random,gujarati,efk_loc_mbert-uncased_finetuned_kannada_random,/home/anonymous-xme/mend/mend/outputs/2023-07-27_17-22-11_167852782/models/bert-base-multilingual-uncased.2023-07-27_17-22-11_167852782
38,kannada,mbert-uncased-kannada-random,bengali,efk_loc_mbert-uncased_finetuned_kannada_random,/home/anonymous-xme/mend/mend/outputs/2023-07-27_17-22-11_167852782/models/bert-base-multilingual-uncased.2023-07-27_17-22-11_167852782
39,kannada,mbert-uncased-kannada-random,kannada,efk_loc_mbert-uncased_finetuned_kannada_random,/home/anonymous-xme/mend/mend/outputs/2023-07-27_17-22-11_167852782/models/bert-base-multilingual-uncased.2023-07-27_17-22-11_167852782
40,kannada,mbert-uncased-kannada-random,malayalam,efk_loc_mbert-uncased_finetuned_kannada_random,/home/anonymous-xme/mend/mend/outputs/2023-07-27_17-22-11_167852782/models/bert-base-multilingual-uncased.2023-07-27_17-22-11_167852782
41,kannada,mbert-uncased-kannada-random,tamil,efk_loc_mbert-uncased_finetuned_kannada_random,/home/anonymous-xme/mend/mend/outputs/2023-07-27_17-22-11_167852782/models/bert-base-multilingual-uncased.2023-07-27_17-22-11_167852782
42,kannada,mbert-uncased-kannada-random,arabic,efk_loc_mbert-uncased_finetuned_kannada_random,/home/anonymous-xme/mend/mend/outputs/2023-07-27_17-22-11_167852782/models/bert-base-multilingual-uncased.2023-07-27_17-22-11_167852782
43,kannada,mbert-uncased-kannada-random,chinese,efk_loc_mbert-uncased_finetuned_kannada_random,/home/anonymous-xme/mend/mend/outputs/2023-07-27_17-22-11_167852782/models/bert-base-multilingual-uncased.2023-07-27_17-22-11_167852782
44,malayalam,mbert-uncased-malayalam-init-layers-1,english,efk_loc_mbert-uncased_finetuned_malayalam_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-24_18-38-54_1761081503/models/bert-base-multilingual-uncased.2023-07-24_18-38-54_1761081503
45,malayalam,mbert-uncased-malayalam-init-layers-1,spanish,efk_loc_mbert-uncased_finetuned_malayalam_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-24_18-38-54_1761081503/models/bert-base-multilingual-uncased.2023-07-24_18-38-54_1761081503
46,malayalam,mbert-uncased-malayalam-init-layers-1,french,efk_loc_mbert-uncased_finetuned_malayalam_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-24_18-38-54_1761081503/models/bert-base-multilingual-uncased.2023-07-24_18-38-54_1761081503
47,malayalam,mbert-uncased-malayalam-init-layers-1,hindi,efk_loc_mbert-uncased_finetuned_malayalam_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-24_18-38-54_1761081503/models/bert-base-multilingual-uncased.2023-07-24_18-38-54_1761081503
48,malayalam,mbert-uncased-malayalam-init-layers-1,gujarati,efk_loc_mbert-uncased_finetuned_malayalam_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-24_18-38-54_1761081503/models/bert-base-multilingual-uncased.2023-07-24_18-38-54_1761081503
49,malayalam,mbert-uncased-malayalam-init-layers-1,bengali,efk_loc_mbert-uncased_finetuned_malayalam_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-24_18-38-54_1761081503/models/bert-base-multilingual-uncased.2023-07-24_18-38-54_1761081503
50,malayalam,mbert-uncased-malayalam-init-layers-1,kannada,efk_loc_mbert-uncased_finetuned_malayalam_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-24_18-38-54_1761081503/models/bert-base-multilingual-uncased.2023-07-24_18-38-54_1761081503
51,malayalam,mbert-uncased-malayalam-init-layers-1,malayalam,efk_loc_mbert-uncased_finetuned_malayalam_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-24_18-38-54_1761081503/models/bert-base-multilingual-uncased.2023-07-24_18-38-54_1761081503
52,malayalam,mbert-uncased-malayalam-init-layers-1,tamil,efk_loc_mbert-uncased_finetuned_malayalam_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-24_18-38-54_1761081503/models/bert-base-multilingual-uncased.2023-07-24_18-38-54_1761081503
53,malayalam,mbert-uncased-malayalam-init-layers-1,arabic,efk_loc_mbert-uncased_finetuned_malayalam_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-24_18-38-54_1761081503/models/bert-base-multilingual-uncased.2023-07-24_18-38-54_1761081503
54,malayalam,mbert-uncased-malayalam-init-layers-1,chinese,efk_loc_mbert-uncased_finetuned_malayalam_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-24_18-38-54_1761081503/models/bert-base-multilingual-uncased.2023-07-24_18-38-54_1761081503
55,malayalam,mbert-uncased-malayalam-middle,english,efk_loc_mbert-uncased_finetuned_malayalam_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-24_17-56-42_9729195304/models/bert-base-multilingual-uncased.2023-07-24_17-56-42_9729195304
56,malayalam,mbert-uncased-malayalam-middle,spanish,efk_loc_mbert-uncased_finetuned_malayalam_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-24_17-56-42_9729195304/models/bert-base-multilingual-uncased.2023-07-24_17-56-42_9729195304
57,malayalam,mbert-uncased-malayalam-middle,french,efk_loc_mbert-uncased_finetuned_malayalam_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-24_17-56-42_9729195304/models/bert-base-multilingual-uncased.2023-07-24_17-56-42_9729195304
58,malayalam,mbert-uncased-malayalam-middle,hindi,efk_loc_mbert-uncased_finetuned_malayalam_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-24_17-56-42_9729195304/models/bert-base-multilingual-uncased.2023-07-24_17-56-42_9729195304
59,malayalam,mbert-uncased-malayalam-middle,gujarati,efk_loc_mbert-uncased_finetuned_malayalam_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-24_17-56-42_9729195304/models/bert-base-multilingual-uncased.2023-07-24_17-56-42_9729195304
60,malayalam,mbert-uncased-malayalam-middle,bengali,efk_loc_mbert-uncased_finetuned_malayalam_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-24_17-56-42_9729195304/models/bert-base-multilingual-uncased.2023-07-24_17-56-42_9729195304
61,malayalam,mbert-uncased-malayalam-middle,kannada,efk_loc_mbert-uncased_finetuned_malayalam_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-24_17-56-42_9729195304/models/bert-base-multilingual-uncased.2023-07-24_17-56-42_9729195304
62,malayalam,mbert-uncased-malayalam-middle,malayalam,efk_loc_mbert-uncased_finetuned_malayalam_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-24_17-56-42_9729195304/models/bert-base-multilingual-uncased.2023-07-24_17-56-42_9729195304
63,malayalam,mbert-uncased-malayalam-middle,tamil,efk_loc_mbert-uncased_finetuned_malayalam_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-24_17-56-42_9729195304/models/bert-base-multilingual-uncased.2023-07-24_17-56-42_9729195304
64,malayalam,mbert-uncased-malayalam-middle,arabic,efk_loc_mbert-uncased_finetuned_malayalam_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-24_17-56-42_9729195304/models/bert-base-multilingual-uncased.2023-07-24_17-56-42_9729195304
65,malayalam,mbert-uncased-malayalam-middle,chinese,efk_loc_mbert-uncased_finetuned_malayalam_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-24_17-56-42_9729195304/models/bert-base-multilingual-uncased.2023-07-24_17-56-42_9729195304
66,malayalam,mbert-uncased-malayalam-last-layer,english,efk_loc_mbert-uncased_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-24_22-29-23_7823612039/models/bert-base-multilingual-uncased.2023-07-24_22-29-23_7823612039
67,malayalam,mbert-uncased-malayalam-last-layer,spanish,efk_loc_mbert-uncased_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-24_22-29-23_7823612039/models/bert-base-multilingual-uncased.2023-07-24_22-29-23_7823612039
68,malayalam,mbert-uncased-malayalam-last-layer,french,efk_loc_mbert-uncased_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-24_22-29-23_7823612039/models/bert-base-multilingual-uncased.2023-07-24_22-29-23_7823612039
69,malayalam,mbert-uncased-malayalam-last-layer,hindi,efk_loc_mbert-uncased_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-24_22-29-23_7823612039/models/bert-base-multilingual-uncased.2023-07-24_22-29-23_7823612039
70,malayalam,mbert-uncased-malayalam-last-layer,gujarati,efk_loc_mbert-uncased_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-24_22-29-23_7823612039/models/bert-base-multilingual-uncased.2023-07-24_22-29-23_7823612039
71,malayalam,mbert-uncased-malayalam-last-layer,bengali,efk_loc_mbert-uncased_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-24_22-29-23_7823612039/models/bert-base-multilingual-uncased.2023-07-24_22-29-23_7823612039
72,malayalam,mbert-uncased-malayalam-last-layer,kannada,efk_loc_mbert-uncased_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-24_22-29-23_7823612039/models/bert-base-multilingual-uncased.2023-07-24_22-29-23_7823612039
73,malayalam,mbert-uncased-malayalam-last-layer,malayalam,efk_loc_mbert-uncased_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-24_22-29-23_7823612039/models/bert-base-multilingual-uncased.2023-07-24_22-29-23_7823612039
74,malayalam,mbert-uncased-malayalam-last-layer,tamil,efk_loc_mbert-uncased_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-24_22-29-23_7823612039/models/bert-base-multilingual-uncased.2023-07-24_22-29-23_7823612039
75,malayalam,mbert-uncased-malayalam-last-layer,arabic,efk_loc_mbert-uncased_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-24_22-29-23_7823612039/models/bert-base-multilingual-uncased.2023-07-24_22-29-23_7823612039
76,malayalam,mbert-uncased-malayalam-last-layer,chinese,efk_loc_mbert-uncased_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-24_22-29-23_7823612039/models/bert-base-multilingual-uncased.2023-07-24_22-29-23_7823612039
77,malayalam,mbert-uncased-malayalam-random,english,efk_loc_mbert-uncased_finetuned_malayalam_random,/home/anonymous-xme/mend/mend/outputs/2023-07-24_22-29-46_2313879451/models/bert-base-multilingual-uncased.2023-07-24_22-29-46_2313879451
78,malayalam,mbert-uncased-malayalam-random,spanish,efk_loc_mbert-uncased_finetuned_malayalam_random,/home/anonymous-xme/mend/mend/outputs/2023-07-24_22-29-46_2313879451/models/bert-base-multilingual-uncased.2023-07-24_22-29-46_2313879451
79,malayalam,mbert-uncased-malayalam-random,french,efk_loc_mbert-uncased_finetuned_malayalam_random,/home/anonymous-xme/mend/mend/outputs/2023-07-24_22-29-46_2313879451/models/bert-base-multilingual-uncased.2023-07-24_22-29-46_2313879451
80,malayalam,mbert-uncased-malayalam-random,hindi,efk_loc_mbert-uncased_finetuned_malayalam_random,/home/anonymous-xme/mend/mend/outputs/2023-07-24_22-29-46_2313879451/models/bert-base-multilingual-uncased.2023-07-24_22-29-46_2313879451
81,malayalam,mbert-uncased-malayalam-random,gujarati,efk_loc_mbert-uncased_finetuned_malayalam_random,/home/anonymous-xme/mend/mend/outputs/2023-07-24_22-29-46_2313879451/models/bert-base-multilingual-uncased.2023-07-24_22-29-46_2313879451
82,malayalam,mbert-uncased-malayalam-random,bengali,efk_loc_mbert-uncased_finetuned_malayalam_random,/home/anonymous-xme/mend/mend/outputs/2023-07-24_22-29-46_2313879451/models/bert-base-multilingual-uncased.2023-07-24_22-29-46_2313879451
83,malayalam,mbert-uncased-malayalam-random,kannada,efk_loc_mbert-uncased_finetuned_malayalam_random,/home/anonymous-xme/mend/mend/outputs/2023-07-24_22-29-46_2313879451/models/bert-base-multilingual-uncased.2023-07-24_22-29-46_2313879451
84,malayalam,mbert-uncased-malayalam-random,malayalam,efk_loc_mbert-uncased_finetuned_malayalam_random,/home/anonymous-xme/mend/mend/outputs/2023-07-24_22-29-46_2313879451/models/bert-base-multilingual-uncased.2023-07-24_22-29-46_2313879451
85,malayalam,mbert-uncased-malayalam-random,tamil,efk_loc_mbert-uncased_finetuned_malayalam_random,/home/anonymous-xme/mend/mend/outputs/2023-07-24_22-29-46_2313879451/models/bert-base-multilingual-uncased.2023-07-24_22-29-46_2313879451
86,malayalam,mbert-uncased-malayalam-random,arabic,efk_loc_mbert-uncased_finetuned_malayalam_random,/home/anonymous-xme/mend/mend/outputs/2023-07-24_22-29-46_2313879451/models/bert-base-multilingual-uncased.2023-07-24_22-29-46_2313879451
87,malayalam,mbert-uncased-malayalam-random,chinese,efk_loc_mbert-uncased_finetuned_malayalam_random,/home/anonymous-xme/mend/mend/outputs/2023-07-24_22-29-46_2313879451/models/bert-base-multilingual-uncased.2023-07-24_22-29-46_2313879451
88,tamil,mbert-uncased-tamil-init-layers-1,english,efk_loc_mbert-uncased_finetuned_tamil_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-25_09-57-29_0123249677/models/bert-base-multilingual-uncased.2023-07-25_09-57-29_0123249677
89,tamil,mbert-uncased-tamil-init-layers-1,spanish,efk_loc_mbert-uncased_finetuned_tamil_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-25_09-57-29_0123249677/models/bert-base-multilingual-uncased.2023-07-25_09-57-29_0123249677
90,tamil,mbert-uncased-tamil-init-layers-1,french,efk_loc_mbert-uncased_finetuned_tamil_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-25_09-57-29_0123249677/models/bert-base-multilingual-uncased.2023-07-25_09-57-29_0123249677
91,tamil,mbert-uncased-tamil-init-layers-1,hindi,efk_loc_mbert-uncased_finetuned_tamil_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-25_09-57-29_0123249677/models/bert-base-multilingual-uncased.2023-07-25_09-57-29_0123249677
92,tamil,mbert-uncased-tamil-init-layers-1,gujarati,efk_loc_mbert-uncased_finetuned_tamil_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-25_09-57-29_0123249677/models/bert-base-multilingual-uncased.2023-07-25_09-57-29_0123249677
93,tamil,mbert-uncased-tamil-init-layers-1,bengali,efk_loc_mbert-uncased_finetuned_tamil_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-25_09-57-29_0123249677/models/bert-base-multilingual-uncased.2023-07-25_09-57-29_0123249677
94,tamil,mbert-uncased-tamil-init-layers-1,kannada,efk_loc_mbert-uncased_finetuned_tamil_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-25_09-57-29_0123249677/models/bert-base-multilingual-uncased.2023-07-25_09-57-29_0123249677
95,tamil,mbert-uncased-tamil-init-layers-1,malayalam,efk_loc_mbert-uncased_finetuned_tamil_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-25_09-57-29_0123249677/models/bert-base-multilingual-uncased.2023-07-25_09-57-29_0123249677
96,tamil,mbert-uncased-tamil-init-layers-1,tamil,efk_loc_mbert-uncased_finetuned_tamil_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-25_09-57-29_0123249677/models/bert-base-multilingual-uncased.2023-07-25_09-57-29_0123249677
97,tamil,mbert-uncased-tamil-init-layers-1,arabic,efk_loc_mbert-uncased_finetuned_tamil_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-25_09-57-29_0123249677/models/bert-base-multilingual-uncased.2023-07-25_09-57-29_0123249677
98,tamil,mbert-uncased-tamil-init-layers-1,chinese,efk_loc_mbert-uncased_finetuned_tamil_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-25_09-57-29_0123249677/models/bert-base-multilingual-uncased.2023-07-25_09-57-29_0123249677
99,tamil,mbert-uncased-tamil-middle,english,efk_loc_mbert-uncased_finetuned_tamil_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-25_09-57-47_2787437542/models/bert-base-multilingual-uncased.2023-07-25_09-57-47_2787437542
100,tamil,mbert-uncased-tamil-middle,spanish,efk_loc_mbert-uncased_finetuned_tamil_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-25_09-57-47_2787437542/models/bert-base-multilingual-uncased.2023-07-25_09-57-47_2787437542
101,tamil,mbert-uncased-tamil-middle,french,efk_loc_mbert-uncased_finetuned_tamil_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-25_09-57-47_2787437542/models/bert-base-multilingual-uncased.2023-07-25_09-57-47_2787437542
102,tamil,mbert-uncased-tamil-middle,hindi,efk_loc_mbert-uncased_finetuned_tamil_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-25_09-57-47_2787437542/models/bert-base-multilingual-uncased.2023-07-25_09-57-47_2787437542
103,tamil,mbert-uncased-tamil-middle,gujarati,efk_loc_mbert-uncased_finetuned_tamil_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-25_09-57-47_2787437542/models/bert-base-multilingual-uncased.2023-07-25_09-57-47_2787437542
104,tamil,mbert-uncased-tamil-middle,bengali,efk_loc_mbert-uncased_finetuned_tamil_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-25_09-57-47_2787437542/models/bert-base-multilingual-uncased.2023-07-25_09-57-47_2787437542
105,tamil,mbert-uncased-tamil-middle,kannada,efk_loc_mbert-uncased_finetuned_tamil_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-25_09-57-47_2787437542/models/bert-base-multilingual-uncased.2023-07-25_09-57-47_2787437542
106,tamil,mbert-uncased-tamil-middle,malayalam,efk_loc_mbert-uncased_finetuned_tamil_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-25_09-57-47_2787437542/models/bert-base-multilingual-uncased.2023-07-25_09-57-47_2787437542
107,tamil,mbert-uncased-tamil-middle,tamil,efk_loc_mbert-uncased_finetuned_tamil_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-25_09-57-47_2787437542/models/bert-base-multilingual-uncased.2023-07-25_09-57-47_2787437542
108,tamil,mbert-uncased-tamil-middle,arabic,efk_loc_mbert-uncased_finetuned_tamil_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-25_09-57-47_2787437542/models/bert-base-multilingual-uncased.2023-07-25_09-57-47_2787437542
